Date,SKU,Stock Level,Reorder Level,Cost Price,,Reorder Quantity
17-01-2024,SKU0078,436,79,16.46,,0
18-01-2024,SKU0078,175,55,13.27,,0
19-01-2024,SKU0078,8,76,28.18,,68
20-01-2024,SKU0078,277,64,32.27,,0
21-01-2024,SKU0078,382,80,26.26,,0
22-01-2024,SKU0078,257,93,22.43,,0
23-01-2024,SKU0078,346,135,12.57,,0
24-01-2024,SKU0078,271,125,24.88,,0
25-01-2024,SKU0078,260,59,8.84,,0
26-01-2024,SKU0078,395,70,43.93,,0
27-01-2024,SKU0078,179,96,7.11,,0
28-01-2024,SKU0078,153,104,22.13,,0
29-01-2024,SKU0078,14,144,9.51,,130
30-01-2024,SKU0078,66,85,39.87,,19
01-01-2024,SKU0079,328,123,19.07,,0
02-01-2024,SKU0079,186,107,10.09,,0
03-01-2024,SKU0079,347,68,28.92,,0
04-01-2024,SKU0079,422,136,46.23,,0
05-01-2024,SKU0079,62,113,45.89,,51
06-01-2024,SKU0079,355,59,16.23,,0
07-01-2024,SKU0079,280,98,37.38,,0
08-01-2024,SKU0079,40,103,6.36,,63
09-01-2024,SKU0079,27,110,10.93,,83
10-01-2024,SKU0079,366,108,27.48,,0
11-01-2024,SKU0079,276,140,15.29,,0
12-01-2024,SKU0079,220,51,40.92,,0
13-01-2024,SKU0079,216,124,46.9,,0
14-01-2024,SKU0079,221,57,5.19,,0
15-01-2024,SKU0079,60,68,15.48,,8
16-01-2024,SKU0079,102,129,24.78,,27
17-01-2024,SKU0079,184,117,30.34,,0
18-01-2024,SKU0079,394,63,46.22,,0
19-01-2024,SKU0079,146,71,45.13,,0
20-01-2024,SKU0079,74,66,33.67,,0
21-01-2024,SKU0079,472,112,16.58,,0
22-01-2024,SKU0079,0,75,40.25,,75
23-01-2024,SKU0079,415,148,14.12,,0
24-01-2024,SKU0079,468,85,48.43,,0
25-01-2024,SKU0079,364,94,5.26,,0
26-01-2024,SKU0079,332,79,30.64,,0
27-01-2024,SKU0079,161,70,8.98,,0
28-01-2024,SKU0079,16,69,23.34,,53
29-01-2024,SKU0079,242,91,33.57,,0
30-01-2024,SKU0079,438,139,36.03,,0
01-01-2024,SKU0080,366,105,40.35,,0
02-01-2024,SKU0080,18,61,31.7,,43
03-01-2024,SKU0080,329,57,16.31,,0
04-01-2024,SKU0080,425,148,45.02,,0
05-01-2024,SKU0080,58,142,41.5,,84
06-01-2024,SKU0080,200,112,12.2,,0
07-01-2024,SKU0080,114,105,42.19,,0
08-01-2024,SKU0080,202,56,48.77,,0
09-01-2024,SKU0080,293,111,33.67,,0
10-01-2024,SKU0080,30,110,17.68,,80
11-01-2024,SKU0080,193,59,32.3,,0
12-01-2024,SKU0080,471,99,20.41,,0
13-01-2024,SKU0080,105,69,35.42,,0
14-01-2024,SKU0080,366,77,29.52,,0
15-01-2024,SKU0080,452,63,46.83,,0
16-01-2024,SKU0080,305,125,32.81,,0
17-01-2024,SKU0080,125,57,14.63,,0
18-01-2024,SKU0080,413,56,37.63,,0
19-01-2024,SKU0080,102,54,18.54,,0
20-01-2024,SKU0080,162,50,17.26,,0
21-01-2024,SKU0080,314,122,22.63,,0
22-01-2024,SKU0080,120,131,5.54,,11
23-01-2024,SKU0080,239,59,48.61,,0
24-01-2024,SKU0080,400,107,28.95,,0
25-01-2024,SKU0080,94,114,39.81,,20
26-01-2024,SKU0080,449,109,16.6,,0
27-01-2024,SKU0080,207,69,38.6,,0
28-01-2024,SKU0080,148,107,30.52,,0
29-01-2024,SKU0080,349,92,24.09,,0
30-01-2024,SKU0080,307,78,48.68,,0
01-01-2024,SKU0081,192,51,27.22,,0
02-01-2024,SKU0081,141,75,34.59,,0
03-01-2024,SKU0081,271,124,5.69,,0
04-01-2024,SKU0081,310,138,18.57,,0
05-01-2024,SKU0081,392,147,44.99,,0
06-01-2024,SKU0081,496,108,39.15,,0
07-01-2024,SKU0081,391,50,29.15,,0
08-01-2024,SKU0081,200,80,45.51,,0
09-01-2024,SKU0081,161,87,26.88,,0
10-01-2024,SKU0081,108,71,30.49,,0
11-01-2024,SKU0081,416,115,22.2,,0
12-01-2024,SKU0081,469,96,32.9,,0
13-01-2024,SKU0081,349,50,19.36,,0
14-01-2024,SKU0081,262,137,22.35,,0
15-01-2024,SKU0081,209,99,48.48,,0
16-01-2024,SKU0081,148,85,10.01,,0
17-01-2024,SKU0081,255,94,9.74,,0
18-01-2024,SKU0081,388,85,6.95,,0
19-01-2024,SKU0081,198,83,19.4,,0
20-01-2024,SKU0081,395,58,22.92,,0
21-01-2024,SKU0081,442,125,9.25,,0
22-01-2024,SKU0081,336,133,29.71,,0
23-01-2024,SKU0081,185,53,31.25,,0
24-01-2024,SKU0081,343,128,38.8,,0
25-01-2024,SKU0081,164,112,48.92,,0
26-01-2024,SKU0081,107,53,32.87,,0
27-01-2024,SKU0081,82,54,10.02,,0
28-01-2024,SKU0081,300,59,8.98,,0
29-01-2024,SKU0081,79,93,39.99,,14
30-01-2024,SKU0081,252,89,34.27,,0
01-01-2024,SKU0082,24,85,12.29,,61
02-01-2024,SKU0082,282,84,16.4,,0
03-01-2024,SKU0082,50,108,38.76,,58
04-01-2024,SKU0082,374,114,30.48,,0
05-01-2024,SKU0082,425,131,31.33,,0
06-01-2024,SKU0082,107,80,14.45,,0
07-01-2024,SKU0082,454,95,33.31,,0
08-01-2024,SKU0082,237,98,39.68,,0
09-01-2024,SKU0082,425,55,44.84,,0
10-01-2024,SKU0082,315,119,38.15,,0
11-01-2024,SKU0082,327,68,30.94,,0
12-01-2024,SKU0082,462,145,35.3,,0
13-01-2024,SKU0082,185,91,26.83,,0
14-01-2024,SKU0082,79,79,15.21,,0
15-01-2024,SKU0082,327,75,44.7,,0
16-01-2024,SKU0082,483,52,28.97,,0
17-01-2024,SKU0082,95,82,31.74,,0
18-01-2024,SKU0082,381,99,49.55,,0
19-01-2024,SKU0082,464,80,49.33,,0
20-01-2024,SKU0082,483,133,31.38,,0
21-01-2024,SKU0082,149,117,6.53,,0
22-01-2024,SKU0082,351,145,22.83,,0
23-01-2024,SKU0082,441,131,47.18,,0
24-01-2024,SKU0082,394,59,17.97,,0
25-01-2024,SKU0082,364,71,49.97,,0
26-01-2024,SKU0082,5,112,8.79,,107
27-01-2024,SKU0082,21,103,30.57,,82
28-01-2024,SKU0082,461,100,28.2,,0
29-01-2024,SKU0082,219,130,16.49,,0
30-01-2024,SKU0082,358,53,47.69,,0
01-01-2024,SKU0083,11,86,32.86,,75
02-01-2024,SKU0083,282,120,15.36,,0
03-01-2024,SKU0083,384,112,22.28,,0
04-01-2024,SKU0083,191,100,37.46,,0
05-01-2024,SKU0083,457,57,18.4,,0
06-01-2024,SKU0083,224,50,44.58,,0
07-01-2024,SKU0083,335,57,12.46,,0
08-01-2024,SKU0083,166,132,16.9,,0
09-01-2024,SKU0083,315,130,11.52,,0
10-01-2024,SKU0083,115,104,9.69,,0
11-01-2024,SKU0083,325,58,18.51,,0
12-01-2024,SKU0083,437,100,49.96,,0
13-01-2024,SKU0083,408,65,9.24,,0
14-01-2024,SKU0083,497,102,14.59,,0
15-01-2024,SKU0083,147,108,17.22,,0
16-01-2024,SKU0083,35,94,32.86,,59
17-01-2024,SKU0083,406,86,38.54,,0
18-01-2024,SKU0083,463,140,38.84,,0
19-01-2024,SKU0083,384,115,5.39,,0
20-01-2024,SKU0083,244,113,34.33,,0
21-01-2024,SKU0083,477,85,33.38,,0
22-01-2024,SKU0083,410,125,28.29,,0
23-01-2024,SKU0083,307,99,22.06,,0
24-01-2024,SKU0083,129,148,40.88,,19
25-01-2024,SKU0083,239,144,20.47,,0
26-01-2024,SKU0083,404,102,15.35,,0
27-01-2024,SKU0083,392,106,18.95,,0
28-01-2024,SKU0083,366,68,24.78,,0
29-01-2024,SKU0083,343,75,14.63,,0
30-01-2024,SKU0083,303,149,32.34,,0
01-01-2024,SKU0084,104,117,44.79,,13
02-01-2024,SKU0084,166,92,31.8,,0
03-01-2024,SKU0084,41,144,25.1,,103
04-01-2024,SKU0084,454,107,40.86,,0
05-01-2024,SKU0084,253,126,38.66,,0
06-01-2024,SKU0084,349,108,21.52,,0
07-01-2024,SKU0084,300,95,32.19,,0
08-01-2024,SKU0084,385,117,37.84,,0
09-01-2024,SKU0084,459,89,16.05,,0
10-01-2024,SKU0084,204,62,21.48,,0
11-01-2024,SKU0084,194,58,9.76,,0
12-01-2024,SKU0084,170,115,49.45,,0
13-01-2024,SKU0084,249,148,8.86,,0
14-01-2024,SKU0084,103,102,12.59,,0
15-01-2024,SKU0084,362,125,26.59,,0
16-01-2024,SKU0084,401,130,43.94,,0
17-01-2024,SKU0084,38,53,21.01,,15
18-01-2024,SKU0084,235,63,39.59,,0
19-01-2024,SKU0084,133,134,35.42,,1
20-01-2024,SKU0084,251,57,33.74,,0
21-01-2024,SKU0084,169,146,43.03,,0
22-01-2024,SKU0084,435,111,5.64,,0
23-01-2024,SKU0084,282,94,46.81,,0
24-01-2024,SKU0084,206,141,42.32,,0
25-01-2024,SKU0084,499,116,47.2,,0
26-01-2024,SKU0084,142,111,40.71,,0
27-01-2024,SKU0084,18,127,44.54,,109
28-01-2024,SKU0084,189,132,14.14,,0
29-01-2024,SKU0084,63,119,19.37,,56
30-01-2024,SKU0084,229,85,19.18,,0
01-01-2024,SKU0085,306,133,9.91,,0
02-01-2024,SKU0085,174,50,37.83,,0
03-01-2024,SKU0085,312,109,11.13,,0
04-01-2024,SKU0085,19,123,7.36,,104
05-01-2024,SKU0085,275,62,39.9,,0
06-01-2024,SKU0085,337,61,45.71,,0
07-01-2024,SKU0085,447,124,39.39,,0
08-01-2024,SKU0085,225,149,42.14,,0
09-01-2024,SKU0085,230,66,31.8,,0
10-01-2024,SKU0085,100,96,44.95,,0
11-01-2024,SKU0085,226,102,27.35,,0
12-01-2024,SKU0085,293,142,49.47,,0
13-01-2024,SKU0085,37,116,9.65,,79
14-01-2024,SKU0085,64,142,41.41,,78
15-01-2024,SKU0085,498,59,33.86,,0
16-01-2024,SKU0085,75,95,31.13,,20
17-01-2024,SKU0085,388,132,37.66,,0
18-01-2024,SKU0085,191,53,42.81,,0
19-01-2024,SKU0085,122,106,43.83,,0
20-01-2024,SKU0085,124,87,12.89,,0
21-01-2024,SKU0085,26,61,13.87,,35
22-01-2024,SKU0085,102,80,5.73,,0
23-01-2024,SKU0085,275,51,10.93,,0
24-01-2024,SKU0085,59,50,16.87,,0
25-01-2024,SKU0085,167,130,37.45,,0
26-01-2024,SKU0085,82,74,26.41,,0
27-01-2024,SKU0085,485,54,39.11,,0
28-01-2024,SKU0085,462,97,26.89,,0
29-01-2024,SKU0085,5,63,30,,58
30-01-2024,SKU0085,456,101,10,,0
01-01-2024,SKU0086,163,123,39.95,,0
02-01-2024,SKU0086,367,70,39.12,,0
03-01-2024,SKU0086,470,74,18.84,,0
04-01-2024,SKU0086,201,148,19.79,,0
05-01-2024,SKU0086,448,116,14.89,,0
06-01-2024,SKU0086,394,131,41.62,,0
07-01-2024,SKU0086,176,99,38.62,,0
08-01-2024,SKU0086,369,149,32.41,,0
09-01-2024,SKU0086,339,82,15.75,,0
10-01-2024,SKU0086,155,66,12.73,,0
11-01-2024,SKU0086,277,119,7.26,,0
12-01-2024,SKU0086,339,83,7.05,,0
13-01-2024,SKU0086,302,75,13.42,,0
14-01-2024,SKU0086,101,91,9.52,,0
15-01-2024,SKU0086,79,80,30.02,,1
16-01-2024,SKU0086,193,100,21.11,,0
17-01-2024,SKU0086,280,141,25.02,,0
18-01-2024,SKU0086,90,85,31.73,,0
19-01-2024,SKU0086,66,62,34.66,,0
20-01-2024,SKU0086,214,134,34.17,,0
21-01-2024,SKU0086,415,139,16.74,,0
22-01-2024,SKU0086,144,144,41.43,,0
23-01-2024,SKU0086,39,129,46.3,,90
24-01-2024,SKU0086,211,144,19.22,,0
25-01-2024,SKU0086,285,62,5.77,,0
26-01-2024,SKU0086,58,143,45.46,,85
27-01-2024,SKU0086,27,81,46.56,,54
28-01-2024,SKU0086,46,54,7.29,,8
29-01-2024,SKU0086,236,61,5.22,,0
30-01-2024,SKU0086,116,108,41.74,,0
01-01-2024,SKU0087,150,90,18.57,,0
02-01-2024,SKU0087,82,86,46.16,,4
03-01-2024,SKU0087,56,117,14.75,,61
04-01-2024,SKU0087,216,97,43.75,,0
05-01-2024,SKU0087,471,92,8.09,,0
06-01-2024,SKU0087,384,142,16.73,,0
07-01-2024,SKU0087,219,90,48.79,,0
08-01-2024,SKU0087,284,105,15.4,,0
09-01-2024,SKU0087,491,118,10.99,,0
10-01-2024,SKU0087,241,60,43.57,,0
11-01-2024,SKU0087,433,143,10.3,,0
12-01-2024,SKU0087,319,58,9.39,,0
13-01-2024,SKU0087,98,77,19.55,,0
14-01-2024,SKU0087,241,71,33.59,,0
15-01-2024,SKU0087,464,124,36.98,,0
16-01-2024,SKU0087,202,134,44.66,,0
17-01-2024,SKU0087,36,55,29.34,,19
18-01-2024,SKU0087,245,75,22.7,,0
19-01-2024,SKU0087,444,65,21.15,,0
20-01-2024,SKU0087,127,63,43.11,,0
21-01-2024,SKU0087,134,84,37.57,,0
22-01-2024,SKU0087,345,91,45.74,,0
23-01-2024,SKU0087,342,102,48.38,,0
24-01-2024,SKU0087,63,149,18.5,,86
25-01-2024,SKU0087,273,71,28.84,,0
26-01-2024,SKU0087,28,102,33.43,,74
27-01-2024,SKU0087,486,115,12.37,,0
28-01-2024,SKU0087,369,62,7.4,,0
29-01-2024,SKU0087,225,60,44.05,,0
30-01-2024,SKU0087,59,61,29.1,,2
01-01-2024,SKU0088,485,146,30.68,,0
02-01-2024,SKU0088,53,135,29.97,,82
03-01-2024,SKU0088,327,102,38.97,,0
04-01-2024,SKU0088,148,58,11.55,,0
05-01-2024,SKU0088,404,120,32.63,,0
06-01-2024,SKU0088,57,66,26.13,,9
07-01-2024,SKU0088,432,110,45.36,,0
08-01-2024,SKU0088,35,59,28.38,,24
09-01-2024,SKU0088,144,87,47.43,,0
10-01-2024,SKU0088,249,88,20.9,,0
11-01-2024,SKU0088,79,138,48.51,,59
12-01-2024,SKU0088,436,140,44.38,,0
13-01-2024,SKU0088,14,143,31.29,,129
14-01-2024,SKU0088,462,79,20.92,,0
15-01-2024,SKU0088,39,83,21.92,,44
16-01-2024,SKU0088,80,82,39.77,,2
17-01-2024,SKU0088,306,81,31.13,,0
18-01-2024,SKU0088,192,61,23.07,,0
19-01-2024,SKU0088,396,136,33.62,,0
20-01-2024,SKU0088,165,142,38,,0
21-01-2024,SKU0088,457,114,6.03,,0
22-01-2024,SKU0088,352,133,9.04,,0
23-01-2024,SKU0088,409,59,9.25,,0
24-01-2024,SKU0088,203,68,15.44,,0
25-01-2024,SKU0088,210,72,24.21,,0
26-01-2024,SKU0088,398,134,41.16,,0
27-01-2024,SKU0088,372,106,20.8,,0
28-01-2024,SKU0088,388,148,5.79,,0
29-01-2024,SKU0088,257,108,26.75,,0
30-01-2024,SKU0088,114,145,49.85,,31
01-01-2024,SKU0089,333,103,20.71,,0
02-01-2024,SKU0089,348,123,48.26,,0
03-01-2024,SKU0089,232,51,9.56,,0
04-01-2024,SKU0089,448,149,12.79,,0
05-01-2024,SKU0089,76,97,37.59,,21
06-01-2024,SKU0089,496,55,27.55,,0
07-01-2024,SKU0089,315,92,39.43,,0
08-01-2024,SKU0089,95,66,43.86,,0
09-01-2024,SKU0089,97,128,16.3,,31
10-01-2024,SKU0089,55,85,35.73,,30
11-01-2024,SKU0089,117,73,32.34,,0
12-01-2024,SKU0089,461,110,43.77,,0
13-01-2024,SKU0089,499,78,24.35,,0
14-01-2024,SKU0089,118,127,7.33,,9
15-01-2024,SKU0089,37,107,30.84,,70
16-01-2024,SKU0089,184,115,48.15,,0
17-01-2024,SKU0089,357,135,5.66,,0
18-01-2024,SKU0089,241,102,15.81,,0
19-01-2024,SKU0089,50,119,19.22,,69
20-01-2024,SKU0089,424,58,39.46,,0
21-01-2024,SKU0089,462,125,19.55,,0
22-01-2024,SKU0089,126,91,15.76,,0
23-01-2024,SKU0089,102,88,34.19,,0
24-01-2024,SKU0089,453,118,7.09,,0
25-01-2024,SKU0089,476,89,12.68,,0
26-01-2024,SKU0089,228,108,23.36,,0
27-01-2024,SKU0089,210,93,21,,0
28-01-2024,SKU0089,435,114,20.62,,0
29-01-2024,SKU0089,384,123,9.88,,0
30-01-2024,SKU0089,84,60,21.24,,0
01-01-2024,SKU0090,358,140,40.91,,0
02-01-2024,SKU0090,273,136,23.62,,0
03-01-2024,SKU0090,26,133,31.38,,107
04-01-2024,SKU0090,347,54,12.36,,0
05-01-2024,SKU0090,71,126,8.14,,55
06-01-2024,SKU0090,94,123,44.6,,29
07-01-2024,SKU0090,75,98,19.91,,23
08-01-2024,SKU0090,425,100,20.77,,0
09-01-2024,SKU0090,5,85,44.5,,80
10-01-2024,SKU0090,89,65,36.85,,0
11-01-2024,SKU0090,79,56,39.03,,0
12-01-2024,SKU0090,221,145,35.69,,0
13-01-2024,SKU0090,82,138,9.76,,56
14-01-2024,SKU0090,81,93,48.11,,12
15-01-2024,SKU0090,151,75,45.91,,0
16-01-2024,SKU0090,44,85,15.63,,41
17-01-2024,SKU0090,211,102,41.18,,0
18-01-2024,SKU0090,70,141,23.42,,71
19-01-2024,SKU0090,262,93,35.77,,0
20-01-2024,SKU0090,399,61,12.45,,0
21-01-2024,SKU0090,381,139,29.23,,0
22-01-2024,SKU0090,57,117,10.7,,60
23-01-2024,SKU0090,56,72,29.13,,16
24-01-2024,SKU0090,425,137,15.96,,0
25-01-2024,SKU0090,110,144,25.36,,34
26-01-2024,SKU0090,141,79,35.06,,0
27-01-2024,SKU0090,55,112,44.47,,57
28-01-2024,SKU0090,11,52,12.44,,41
29-01-2024,SKU0090,348,129,45.2,,0
30-01-2024,SKU0090,14,83,22.55,,69
01-01-2024,SKU0091,7,141,42.97,,134
02-01-2024,SKU0091,230,98,28.06,,0
03-01-2024,SKU0091,185,93,43.8,,0
04-01-2024,SKU0091,52,90,34.83,,38
05-01-2024,SKU0091,136,97,27.89,,0
06-01-2024,SKU0091,173,120,19.06,,0
07-01-2024,SKU0091,347,57,48.6,,0
08-01-2024,SKU0091,218,56,41.04,,0
09-01-2024,SKU0091,262,86,22.15,,0
10-01-2024,SKU0091,254,104,12.5,,0
11-01-2024,SKU0091,299,120,40.08,,0
12-01-2024,SKU0091,269,99,49.55,,0
13-01-2024,SKU0091,74,131,17.55,,57
14-01-2024,SKU0091,223,70,46.21,,0
15-01-2024,SKU0091,370,83,10.64,,0
16-01-2024,SKU0091,91,98,47.85,,7
17-01-2024,SKU0091,133,76,38.54,,0
18-01-2024,SKU0091,162,57,20.6,,0
19-01-2024,SKU0091,197,83,18.71,,0
20-01-2024,SKU0091,188,67,33.95,,0
21-01-2024,SKU0091,407,100,31.71,,0
22-01-2024,SKU0091,72,61,46.35,,0
23-01-2024,SKU0091,385,135,39.48,,0
24-01-2024,SKU0091,485,100,29.32,,0
25-01-2024,SKU0091,205,112,46.74,,0
26-01-2024,SKU0091,434,89,31.67,,0
27-01-2024,SKU0091,30,71,43.24,,41
28-01-2024,SKU0091,381,57,42.84,,0
29-01-2024,SKU0091,477,77,46.36,,0
30-01-2024,SKU0091,118,99,8.04,,0
01-01-2024,SKU0092,282,96,31.27,,0
02-01-2024,SKU0092,483,105,26.08,,0
03-01-2024,SKU0092,365,81,27.07,,0
04-01-2024,SKU0092,158,60,25.7,,0
05-01-2024,SKU0092,254,70,42.69,,0
06-01-2024,SKU0092,244,75,19.33,,0
07-01-2024,SKU0092,105,63,25.82,,0
08-01-2024,SKU0092,197,128,14.03,,0
09-01-2024,SKU0092,426,63,16.33,,0
10-01-2024,SKU0092,492,125,34.72,,0
11-01-2024,SKU0092,119,149,10.26,,30
12-01-2024,SKU0092,81,52,13.45,,0
13-01-2024,SKU0092,307,106,28.76,,0
14-01-2024,SKU0092,269,56,6.97,,0
15-01-2024,SKU0092,186,88,10.71,,0
16-01-2024,SKU0092,275,106,43.85,,0
17-01-2024,SKU0092,373,114,43.08,,0
18-01-2024,SKU0092,51,74,20.65,,23
19-01-2024,SKU0092,458,80,20.66,,0
20-01-2024,SKU0092,356,135,47.14,,0
21-01-2024,SKU0092,295,59,6.16,,0
22-01-2024,SKU0092,67,131,31.11,,64
23-01-2024,SKU0092,299,126,31.88,,0
24-01-2024,SKU0092,133,121,40.45,,0
25-01-2024,SKU0092,342,58,47.83,,0
26-01-2024,SKU0092,119,128,21.01,,9
27-01-2024,SKU0092,56,57,24.7,,1
28-01-2024,SKU0092,185,146,35.21,,0
29-01-2024,SKU0092,71,148,48.53,,77
30-01-2024,SKU0092,157,68,45.09,,0
01-01-2024,SKU0093,227,79,35.02,,0
02-01-2024,SKU0093,307,58,43.55,,0
03-01-2024,SKU0093,233,132,8.83,,0
04-01-2024,SKU0093,10,96,21.97,,86
05-01-2024,SKU0093,174,95,5.59,,0
06-01-2024,SKU0093,260,139,12.99,,0
07-01-2024,SKU0093,130,50,33.37,,0
08-01-2024,SKU0093,398,52,44.85,,0
09-01-2024,SKU0093,385,83,33.48,,0
10-01-2024,SKU0093,1,74,34.89,,73
11-01-2024,SKU0093,248,79,9.67,,0
12-01-2024,SKU0093,199,50,34.92,,0
13-01-2024,SKU0093,181,67,25.45,,0
14-01-2024,SKU0093,429,82,34.31,,0
15-01-2024,SKU0093,349,58,19.68,,0
16-01-2024,SKU0093,126,56,31.17,,0
17-01-2024,SKU0093,381,79,24.08,,0
18-01-2024,SKU0093,296,126,30.14,,0
19-01-2024,SKU0093,196,130,11.62,,0
20-01-2024,SKU0093,285,62,22.81,,0
21-01-2024,SKU0093,43,62,21.84,,19
22-01-2024,SKU0093,9,91,38.14,,82
23-01-2024,SKU0093,224,123,36.79,,0
24-01-2024,SKU0093,215,127,45.9,,0
25-01-2024,SKU0093,210,112,33.44,,0
26-01-2024,SKU0093,285,118,19.15,,0
27-01-2024,SKU0093,216,85,40.25,,0
28-01-2024,SKU0093,330,84,27.36,,0
29-01-2024,SKU0093,48,95,13.71,,47
30-01-2024,SKU0093,162,94,38.63,,0
01-01-2024,SKU0094,192,105,10.96,,0
02-01-2024,SKU0094,144,136,13.02,,0
03-01-2024,SKU0094,158,54,39.14,,0
04-01-2024,SKU0094,325,93,39.66,,0
05-01-2024,SKU0094,460,77,40.59,,0
06-01-2024,SKU0094,179,136,18.2,,0
07-01-2024,SKU0094,25,91,44,,66
08-01-2024,SKU0094,99,147,37.52,,48
09-01-2024,SKU0094,388,80,42.53,,0
10-01-2024,SKU0094,110,56,36.89,,0
11-01-2024,SKU0094,269,56,31.08,,0
12-01-2024,SKU0094,50,53,9.92,,3
13-01-2024,SKU0094,14,81,36.99,,67
14-01-2024,SKU0094,127,77,36.07,,0
15-01-2024,SKU0094,139,105,19.06,,0
16-01-2024,SKU0094,241,53,38.11,,0
17-01-2024,SKU0094,45,57,29.77,,12
18-01-2024,SKU0094,233,63,30.17,,0
19-01-2024,SKU0094,447,79,21.54,,0
20-01-2024,SKU0094,71,52,10.26,,0
21-01-2024,SKU0094,442,51,14.76,,0
22-01-2024,SKU0094,94,59,39.6,,0
23-01-2024,SKU0094,409,119,17.21,,0
24-01-2024,SKU0094,284,120,5.1,,0
25-01-2024,SKU0094,131,65,49.87,,0
26-01-2024,SKU0094,433,119,14.48,,0
27-01-2024,SKU0094,475,129,34.49,,0
28-01-2024,SKU0094,280,140,46.71,,0
29-01-2024,SKU0094,423,125,31.99,,0
30-01-2024,SKU0094,31,135,40.96,,104
01-01-2024,SKU0095,355,128,48.94,,0
02-01-2024,SKU0095,458,71,43.72,,0
03-01-2024,SKU0095,36,84,30.11,,48
04-01-2024,SKU0095,125,128,21.37,,3
05-01-2024,SKU0095,137,136,26.71,,0
06-01-2024,SKU0095,421,98,42.88,,0
07-01-2024,SKU0095,444,51,43.4,,0
08-01-2024,SKU0095,99,115,43.06,,16
09-01-2024,SKU0095,241,68,31.88,,0
10-01-2024,SKU0095,244,118,26.46,,0
11-01-2024,SKU0095,26,53,19.01,,27
12-01-2024,SKU0095,208,141,5.15,,0
13-01-2024,SKU0095,390,131,39.4,,0
14-01-2024,SKU0095,456,90,17.46,,0
15-01-2024,SKU0095,98,105,19.84,,7
16-01-2024,SKU0095,136,104,42.96,,0
17-01-2024,SKU0095,186,80,7.35,,0
18-01-2024,SKU0095,35,71,46.74,,36
19-01-2024,SKU0095,117,124,5.06,,7
20-01-2024,SKU0095,157,97,47.26,,0
21-01-2024,SKU0095,478,129,25.46,,0
22-01-2024,SKU0095,274,53,9.6,,0
23-01-2024,SKU0095,168,70,35.34,,0
24-01-2024,SKU0095,54,90,45.31,,36
25-01-2024,SKU0095,470,94,24.71,,0
26-01-2024,SKU0095,83,138,36.11,,55
27-01-2024,SKU0095,5,133,49.07,,128
28-01-2024,SKU0095,378,57,15.83,,0
29-01-2024,SKU0095,362,58,41.92,,0
30-01-2024,SKU0095,343,67,18.29,,0
01-01-2024,SKU0096,494,80,24.19,,0
02-01-2024,SKU0096,255,84,17.68,,0
03-01-2024,SKU0096,405,79,25.07,,0
04-01-2024,SKU0096,197,67,5.23,,0
05-01-2024,SKU0096,499,132,18.65,,0
06-01-2024,SKU0096,151,90,25.04,,0
07-01-2024,SKU0096,317,73,33.45,,0
08-01-2024,SKU0096,169,135,33.68,,0
09-01-2024,SKU0096,247,97,31.27,,0
10-01-2024,SKU0096,248,63,18.19,,0
11-01-2024,SKU0096,149,68,47.63,,0
12-01-2024,SKU0096,209,109,22.64,,0
13-01-2024,SKU0096,399,142,14.76,,0
14-01-2024,SKU0096,227,71,29.95,,0
15-01-2024,SKU0096,243,79,38.7,,0
16-01-2024,SKU0096,140,64,5.55,,0
17-01-2024,SKU0096,119,70,17.44,,0
18-01-2024,SKU0096,292,75,42.12,,0
19-01-2024,SKU0096,179,149,27.82,,0
20-01-2024,SKU0096,407,61,23.38,,0
21-01-2024,SKU0096,124,56,46.89,,0
22-01-2024,SKU0096,466,124,9.03,,0
23-01-2024,SKU0096,241,133,32.7,,0
24-01-2024,SKU0096,211,84,20.4,,0
25-01-2024,SKU0096,474,117,8.19,,0
26-01-2024,SKU0096,16,51,14.62,,35
27-01-2024,SKU0096,15,69,33.26,,54
28-01-2024,SKU0096,384,96,6.27,,0
29-01-2024,SKU0096,340,133,31.65,,0
30-01-2024,SKU0096,380,61,48.06,,0
01-01-2024,SKU0097,474,102,40.78,,0
02-01-2024,SKU0097,256,66,20.55,,0
03-01-2024,SKU0097,285,67,11.22,,0
04-01-2024,SKU0097,467,73,25.93,,0
05-01-2024,SKU0097,279,121,22.68,,0
06-01-2024,SKU0097,45,86,48.73,,41
07-01-2024,SKU0097,257,79,49.54,,0
08-01-2024,SKU0097,142,133,23.48,,0
09-01-2024,SKU0097,284,101,11.7,,0
10-01-2024,SKU0097,354,72,45.98,,0
11-01-2024,SKU0097,317,86,40.71,,0
12-01-2024,SKU0097,12,123,28.01,,111
13-01-2024,SKU0097,466,146,21.44,,0
14-01-2024,SKU0097,320,73,25.17,,0
15-01-2024,SKU0097,44,149,45.58,,105
16-01-2024,SKU0097,46,129,13.31,,83
17-01-2024,SKU0097,15,99,41.31,,84
18-01-2024,SKU0097,381,141,5.82,,0
19-01-2024,SKU0097,106,125,46.43,,19
20-01-2024,SKU0097,2,69,27.51,,67
21-01-2024,SKU0097,103,96,15.2,,0
22-01-2024,SKU0097,453,67,5.13,,0
23-01-2024,SKU0097,94,75,30.18,,0
24-01-2024,SKU0097,132,120,16,,0
25-01-2024,SKU0097,409,92,33.41,,0
26-01-2024,SKU0097,347,96,17.65,,0
27-01-2024,SKU0097,270,134,8.96,,0
28-01-2024,SKU0097,200,92,27.73,,0
