Order ID,Date,SKU,Units Sold,Selling Price,Total Sales Value
559,26-09-2024,SKU0021,2,36,72
560,23-10-2024,SKU0097,2,35.74,71.48
561,13-10-2024,SKU0090,2,55.42,110.84
562,27-10-2024,SKU0010,1,10.65,10.65
563,05-10-2024,SKU0042,1,82.87,82.87
564,06-11-2024,SKU0029,1,94.78,94.78
565,27-10-2024,SKU0057,2,50.19,100.38
566,02-10-2024,SKU0035,1,58.29,58.29
567,16-11-2024,SKU0028,2,82.88,165.76
568,06-11-2024,SKU0012,1,34.98,34.98
569,06-10-2024,SKU0058,1,54.26,54.26
570,15-11-2024,SKU0044,1,19.99,19.99
571,12-11-2024,SKU0007,2,73.17,146.34
572,22-10-2024,SKU0016,1,81.36,81.36
573,21-09-2024,SKU0084,1,16.02,16.02
574,04-10-2024,SKU0093,2,89.42,178.84
575,24-09-2024,SKU0035,2,43.71,87.42
576,29-09-2024,SKU0092,2,93,186
577,27-10-2024,SKU0007,2,91.02,182.04
578,26-09-2024,SKU0086,2,81.18,162.36
579,22-10-2024,SKU0014,1,84.71,84.71
580,05-10-2024,SKU0059,1,36.04,36.04
581,17-10-2024,SKU0100,1,43.06,43.06
582,22-10-2024,SKU0062,2,31.61,63.22
583,15-10-2024,SKU0074,2,41.91,83.82
584,31-10-2024,SKU0066,2,60.57,121.14
585,09-10-2024,SKU0022,1,87.76,87.76
586,18-10-2024,SKU0016,2,59.25,118.5
587,04-11-2024,SKU0099,1,72.7,72.7
588,14-11-2024,SKU0075,2,22.22,44.44
589,27-09-2024,SKU0043,1,94.56,94.56
590,18-09-2024,SKU0097,1,62.49,62.49
591,18-10-2024,SKU0098,2,79.82,159.64
592,13-11-2024,SKU0097,2,99.87,199.74
593,21-09-2024,SKU0083,2,87.38,174.76
594,12-11-2024,SKU0020,1,55.39,55.39
595,17-10-2024,SKU0010,2,88.12,176.24
596,29-09-2024,SKU0019,1,69.3,69.3
597,08-10-2024,SKU0012,2,75.7,151.4
598,21-10-2024,SKU0010,2,67.36,134.72
599,05-10-2024,SKU0071,1,35.89,35.89
600,15-10-2024,SKU0056,2,40.1,80.2
601,09-10-2024,SKU0011,1,60.25,60.25
602,05-10-2024,SKU0080,1,88.67,88.67
603,02-10-2024,SKU0097,2,50.73,101.46
604,17-10-2024,SKU0061,1,58.65,58.65
605,02-10-2024,SKU0038,2,43.22,86.44
606,12-10-2024,SKU0017,2,11.63,23.26
607,19-09-2024,SKU0054,1,67.92,67.92
608,13-11-2024,SKU0045,1,60.93,60.93
609,15-11-2024,SKU0025,1,98.04,98.04
610,09-10-2024,SKU0031,1,55.72,55.72
611,12-11-2024,SKU0065,1,58.15,58.15
612,25-09-2024,SKU0039,2,35.4,70.8
613,06-11-2024,SKU0020,1,18.96,18.96
614,10-10-2024,SKU0073,1,73.68,73.68
615,19-10-2024,SKU0043,1,82.76,82.76
616,30-09-2024,SKU0066,2,88.27,176.54
617,14-10-2024,SKU0001,2,46.38,92.76
618,10-10-2024,SKU0055,1,73.32,73.32
619,29-10-2024,SKU0051,1,33.64,33.64
620,05-11-2024,SKU0005,1,32.75,32.75
621,07-11-2024,SKU0012,1,99.62,99.62
622,23-09-2024,SKU0014,1,86.45,86.45
623,24-10-2024,SKU0060,2,33.06,66.12
624,30-10-2024,SKU0096,1,49.01,49.01
625,11-10-2024,SKU0040,2,60.85,121.7
626,11-11-2024,SKU0009,2,11.17,22.34
627,18-09-2024,SKU0042,1,96.33,96.33
628,31-10-2024,SKU0042,2,19.79,39.58
629,07-11-2024,SKU0033,1,83.55,83.55
630,17-09-2024,SKU0025,2,97.83,195.66
631,09-10-2024,SKU0078,2,73.38,146.76
632,02-11-2024,SKU0009,2,97,194
633,07-11-2024,SKU0091,1,11.77,11.77
634,26-10-2024,SKU0044,2,41.91,83.82
635,04-10-2024,SKU0083,1,52.88,52.88
636,02-11-2024,SKU0058,1,80.46,80.46
637,24-09-2024,SKU0025,2,68.91,137.82
638,20-10-2024,SKU0032,2,76.24,152.48
639,29-10-2024,SKU0022,2,23.02,46.04
640,24-09-2024,SKU0093,2,86.03,172.06
641,15-10-2024,SKU0055,2,84,168
642,29-09-2024,SKU0092,1,79.2,79.2
643,17-09-2024,SKU0061,2,83.62,167.24
644,15-10-2024,SKU0057,1,29.22,29.22
645,05-11-2024,SKU0077,1,22.62,22.62
646,23-10-2024,SKU0061,1,90.56,90.56
647,17-09-2024,SKU0092,2,96.13,192.26
648,30-10-2024,SKU0067,1,48.18,48.18
649,21-09-2024,SKU0094,2,50.23,100.46
650,08-11-2024,SKU0075,1,76.69,76.69
651,03-11-2024,SKU0002,2,54.55,109.1
652,10-11-2024,SKU0057,2,38.22,76.44
653,05-11-2024,SKU0073,1,27.11,27.11
654,18-09-2024,SKU0033,1,12.04,12.04
655,02-11-2024,SKU0090,1,62.89,62.89
656,15-11-2024,SKU0063,2,22.79,45.58
657,08-10-2024,SKU0016,2,87.25,174.5
658,16-10-2024,SKU0089,2,98.46,196.92
659,27-09-2024,SKU0001,2,51.2,102.4
660,15-10-2024,SKU0085,2,20.4,40.8
661,28-10-2024,SKU0064,1,62.47,62.47
662,19-09-2024,SKU0084,1,61.65,61.65
663,31-10-2024,SKU0069,2,22,44
664,29-09-2024,SKU0017,1,68.22,68.22
665,11-11-2024,SKU0040,1,38.45,38.45
666,19-09-2024,SKU0001,2,86.09,172.18
667,26-09-2024,SKU0013,2,62.91,125.82
668,20-09-2024,SKU0018,2,48.97,97.94
669,30-09-2024,SKU0068,1,96.7,96.7
670,16-11-2024,SKU0014,2,54.21,108.42
671,09-10-2024,SKU0005,2,89.86,179.72
672,03-10-2024,SKU0062,1,33.79,33.79
673,17-09-2024,SKU0033,2,49.76,99.52
674,12-11-2024,SKU0026,1,17.55,17.55
675,01-10-2024,SKU0061,2,48.05,96.1
676,15-11-2024,SKU0068,2,90.5,181
677,09-11-2024,SKU0030,2,84.65,169.3
678,08-11-2024,SKU0062,2,97.81,195.62
679,18-09-2024,SKU0062,2,77.48,154.96
680,04-10-2024,SKU0081,2,34.43,68.86
681,25-10-2024,SKU0092,2,24.47,48.94
682,08-10-2024,SKU0070,1,26.16,26.16
683,14-10-2024,SKU0057,1,69.52,69.52
684,16-10-2024,SKU0091,1,44.4,44.4
685,29-09-2024,SKU0036,2,47.26,94.52
686,11-11-2024,SKU0007,1,87.45,87.45
687,19-09-2024,SKU0065,1,75.4,75.4
688,19-09-2024,SKU0074,1,28.83,28.83
689,31-10-2024,SKU0077,1,25.4,25.4
690,08-11-2024,SKU0041,1,83.97,83.97
691,12-10-2024,SKU0032,2,95.82,191.64
692,20-09-2024,SKU0014,1,26.66,26.66
693,02-10-2024,SKU0033,1,95.66,95.66
694,14-10-2024,SKU0030,1,48.68,48.68
695,24-09-2024,SKU0073,2,91.51,183.02
696,09-11-2024,SKU0006,2,77.58,155.16
697,26-10-2024,SKU0010,1,91.46,91.46
698,02-10-2024,SKU0075,2,68.06,136.12
699,17-10-2024,SKU0020,2,24.13,48.26
700,09-10-2024,SKU0089,1,15.43,15.43
701,18-09-2024,SKU0012,2,66.44,132.88
702,25-09-2024,SKU0022,1,15.25,15.25
703,13-10-2024,SKU0076,2,31.24,62.48
704,31-10-2024,SKU0014,2,28.56,57.12
705,09-11-2024,SKU0048,2,48.44,96.88
706,14-11-2024,SKU0054,1,63.76,63.76
707,14-11-2024,SKU0036,2,92,184
708,08-10-2024,SKU0061,2,94.26,188.52
709,30-10-2024,SKU0055,2,98.41,196.82
710,20-10-2024,SKU0014,2,78.74,157.48
711,25-09-2024,SKU0002,2,92.92,185.84
712,19-10-2024,SKU0002,1,81.16,81.16
713,24-10-2024,SKU0061,2,91.95,183.9
714,11-11-2024,SKU0006,2,19.38,38.76
715,20-10-2024,SKU0025,1,96.54,96.54
716,21-10-2024,SKU0067,1,31.11,31.11
717,13-11-2024,SKU0023,1,61.16,61.16
718,02-11-2024,SKU0073,2,56.51,113.02
719,12-10-2024,SKU0095,1,60.8,60.8
720,23-09-2024,SKU0028,2,73.18,146.36
721,31-10-2024,SKU0025,2,58.56,117.12
722,03-11-2024,SKU0099,1,71.99,71.99
723,31-10-2024,SKU0065,1,58.09,58.09
724,13-10-2024,SKU0066,1,11.08,11.08
725,28-09-2024,SKU0079,2,66.46,132.92
726,03-10-2024,SKU0043,2,59.97,119.94
727,07-10-2024,SKU0040,2,62.73,125.46
728,29-10-2024,SKU0080,2,10.14,20.28
729,08-10-2024,SKU0023,1,52.19,52.19
730,12-10-2024,SKU0049,2,88.75,177.5
731,25-10-2024,SKU0099,2,39.93,79.86
732,29-09-2024,SKU0008,1,50.04,50.04
733,28-10-2024,SKU0007,1,21.02,21.02
734,28-10-2024,SKU0021,2,50.52,101.04
735,31-10-2024,SKU0035,2,45.62,91.24
736,09-10-2024,SKU0097,2,89.47,178.94
737,06-11-2024,SKU0099,1,13.19,13.19
738,16-10-2024,SKU0082,2,95.61,191.22
739,10-11-2024,SKU0061,2,61.88,123.76
740,03-10-2024,SKU0083,1,57.67,57.67
741,13-10-2024,SKU0074,1,89.76,89.76
742,06-10-2024,SKU0068,1,27.19,27.19
743,23-09-2024,SKU0030,2,28.81,57.62
744,10-11-2024,SKU0097,1,88.7,88.7
745,20-09-2024,SKU0068,1,93.65,93.65
746,04-11-2024,SKU0009,1,85.4,85.4
747,17-10-2024,SKU0017,2,13.71,27.42
748,16-10-2024,SKU0043,1,68.69,68.69
749,17-10-2024,SKU0088,1,50.6,50.6
750,11-11-2024,SKU0057,1,82.7,82.7
751,20-09-2024,SKU0013,2,24.23,48.46
752,04-10-2024,SKU0057,1,92.83,92.83
753,06-10-2024,SKU0026,1,40.19,40.19
754,26-10-2024,SKU0061,2,39.09,78.18
755,26-10-2024,SKU0062,2,26.06,52.12
756,08-11-2024,SKU0019,1,10.63,10.63
757,03-11-2024,SKU0081,2,38.15,76.3
758,02-11-2024,SKU0030,1,23.35,23.35
759,05-11-2024,SKU0090,2,76.43,152.86
760,09-10-2024,SKU0013,2,78.1,156.2
761,06-11-2024,SKU0049,2,84.51,169.02
762,24-10-2024,SKU0082,1,10.49,10.49
763,25-09-2024,SKU0085,2,41.63,83.26
764,16-11-2024,SKU0098,1,10.52,10.52
765,02-10-2024,SKU0051,2,55.69,111.38
766,07-10-2024,SKU0009,1,91.81,91.81
767,25-09-2024,SKU0094,2,46.71,93.42
768,07-11-2024,SKU0029,1,88.63,88.63
769,11-10-2024,SKU0093,1,95.28,95.28
770,04-11-2024,SKU0083,1,31.41,31.41
771,22-10-2024,SKU0008,1,10.91,10.91
772,02-11-2024,SKU0081,1,76.56,76.56
773,29-10-2024,SKU0076,2,62.11,124.22
774,30-09-2024,SKU0015,1,41.24,41.24
775,03-10-2024,SKU0069,2,43.08,86.16
776,14-10-2024,SKU0034,2,17.29,34.58
777,31-10-2024,SKU0052,2,88.4,176.8
778,27-10-2024,SKU0050,2,31.79,63.58
779,11-11-2024,SKU0067,2,18.74,37.48
780,03-11-2024,SKU0005,1,80.16,80.16
781,24-09-2024,SKU0098,2,53.66,107.32
782,30-09-2024,SKU0009,1,78.66,78.66
783,01-10-2024,SKU0088,1,91.17,91.17
784,25-10-2024,SKU0005,2,44.39,88.78
785,11-10-2024,SKU0027,1,14.9,14.9
786,14-11-2024,SKU0084,2,32.79,65.58
787,27-09-2024,SKU0047,1,14.6,14.6
788,15-10-2024,SKU0062,1,23.42,23.42
789,19-09-2024,SKU0045,2,86.41,172.82
790,25-10-2024,SKU0066,1,94.73,94.73
791,08-10-2024,SKU0023,1,70.92,70.92
792,23-10-2024,SKU0098,1,75.86,75.86
793,27-10-2024,SKU0061,2,75.83,151.66
794,06-10-2024,SKU0093,2,21.1,42.2
795,05-10-2024,SKU0043,1,14.24,14.24
796,29-09-2024,SKU0035,1,72.86,72.86
797,13-10-2024,SKU0030,2,13.37,26.74
798,05-10-2024,SKU0067,1,83.06,83.06
799,02-10-2024,SKU0010,2,63.2,126.4
800,18-09-2024,SKU0056,2,20.22,40.44
801,17-09-2024,SKU0034,1,69.34,69.34
802,19-09-2024,SKU0065,2,64.57,129.14
803,10-10-2024,SKU0006,2,43.87,87.74
804,30-10-2024,SKU0070,1,83.59,83.59
805,24-10-2024,SKU0043,2,37.41,74.82
806,18-09-2024,SKU0016,1,44.01,44.01
807,11-11-2024,SKU0063,1,72.7,72.7
808,02-10-2024,SKU0065,2,77.68,155.36
809,15-10-2024,SKU0005,2,34.62,69.24
810,23-10-2024,SKU0025,1,11.51,11.51
811,30-10-2024,SKU0027,2,25.87,51.74
812,20-09-2024,SKU0042,1,33.69,33.69
813,30-09-2024,SKU0055,1,91.45,91.45
814,03-10-2024,SKU0026,1,90.42,90.42
815,30-10-2024,SKU0016,1,69.46,69.46
816,31-10-2024,SKU0090,2,73.84,147.68
817,03-10-2024,SKU0028,1,65.91,65.91
818,06-10-2024,SKU0092,2,80.13,160.26
819,15-11-2024,SKU0030,1,41.61,41.61
820,02-11-2024,SKU0077,1,59.2,59.2
821,15-10-2024,SKU0089,1,70.36,70.36
822,27-10-2024,SKU0045,1,52.16,52.16
823,12-10-2024,SKU0019,2,79.54,159.08
824,28-10-2024,SKU0013,1,93.93,93.93
825,24-10-2024,SKU0075,1,69.74,69.74
826,03-10-2024,SKU0023,2,16.72,33.44
827,28-09-2024,SKU0014,1,64.92,64.92
828,11-11-2024,SKU0074,2,72.67,145.34
829,14-10-2024,SKU0098,1,35.49,35.49
830,25-09-2024,SKU0023,1,38.96,38.96
831,18-10-2024,SKU0040,1,63.58,63.58
832,20-10-2024,SKU0064,1,73.64,73.64
833,02-10-2024,SKU0085,1,88.43,88.43
834,03-11-2024,SKU0059,1,78.63,78.63
835,09-11-2024,SKU0020,1,22.06,22.06
836,17-10-2024,SKU0032,1,41.33,41.33
837,10-11-2024,SKU0078,1,23.39,23.39
838,13-10-2024,SKU0024,2,78.12,156.24
839,15-10-2024,SKU0046,1,33.98,33.98
840,17-09-2024,SKU0018,2,21.12,42.24
841,13-10-2024,SKU0094,2,18.66,37.32
842,08-11-2024,SKU0092,2,20.3,40.6
843,18-10-2024,SKU0048,2,32.24,64.48
844,14-11-2024,SKU0014,1,80.41,80.41
845,27-09-2024,SKU0054,1,31.4,31.4
846,08-11-2024,SKU0021,1,35.32,35.32
847,21-10-2024,SKU0098,1,89.26,89.26
848,18-09-2024,SKU0005,1,49.81,49.81
849,01-11-2024,SKU0031,2,55.79,111.58
850,17-09-2024,SKU0067,2,10.25,20.5
851,22-09-2024,SKU0087,2,17.39,34.78
852,23-09-2024,SKU0059,1,76.65,76.65
853,18-09-2024,SKU0044,1,40.01,40.01
854,18-09-2024,SKU0064,2,23.46,46.92
855,02-11-2024,SKU0094,2,48.59,97.18
856,08-11-2024,SKU0042,2,14.06,28.12
857,21-09-2024,SKU0094,2,73.84,147.68
858,29-09-2024,SKU0100,1,17.22,17.22
859,05-10-2024,SKU0038,2,14.94,29.88
860,05-10-2024,SKU0007,2,47.77,95.54
861,02-11-2024,SKU0059,2,62.84,125.68
862,17-09-2024,SKU0069,2,78.75,157.5
863,21-10-2024,SKU0070,2,16.39,32.78
864,12-11-2024,SKU0049,1,40.13,40.13
865,04-10-2024,SKU0078,2,34.17,68.34
866,04-11-2024,SKU0011,2,76.94,153.88
867,12-11-2024,SKU0002,2,43.25,86.5
868,18-10-2024,SKU0095,2,66.51,133.02
869,18-10-2024,SKU0027,1,54.04,54.04
870,08-11-2024,SKU0016,2,61.27,122.54
871,24-09-2024,SKU0064,2,42.91,85.82
872,27-09-2024,SKU0066,1,31.53,31.53
873,06-10-2024,SKU0049,1,15.38,15.38
874,24-09-2024,SKU0090,2,25.61,51.22
875,14-10-2024,SKU0016,1,25.53,25.53
876,07-10-2024,SKU0073,1,94.14,94.14
877,24-10-2024,SKU0052,1,94.36,94.36
878,24-10-2024,SKU0073,1,33.02,33.02
879,22-09-2024,SKU0005,1,19.51,19.51
880,18-09-2024,SKU0036,2,35.35,70.7
881,26-09-2024,SKU0007,1,81.68,81.68
882,28-10-2024,SKU0061,1,88.37,88.37
883,25-09-2024,SKU0096,1,55.1,55.1
884,10-11-2024,SKU0029,2,58.61,117.22
885,19-09-2024,SKU0067,1,51.28,51.28
886,18-09-2024,SKU0030,2,26.45,52.9
887,22-10-2024,SKU0040,1,14.48,14.48
888,24-09-2024,SKU0031,2,65.93,131.86
889,25-09-2024,SKU0048,2,81.89,163.78
890,12-10-2024,SKU0091,2,77.44,154.88
891,20-10-2024,SKU0006,1,91.03,91.03
892,03-11-2024,SKU0062,2,83.23,166.46
893,16-10-2024,SKU0029,2,35.88,71.76
894,24-10-2024,SKU0009,2,20.51,41.02
895,24-09-2024,SKU0054,1,48.77,48.77
896,19-09-2024,SKU0084,2,41.35,82.7
897,27-09-2024,SKU0011,1,75.57,75.57
898,11-10-2024,SKU0019,2,16.12,32.24
899,07-11-2024,SKU0074,1,94.87,94.87
900,21-09-2024,SKU0005,1,96.15,96.15
901,28-09-2024,SKU0087,2,17.95,35.9
902,10-11-2024,SKU0070,1,49.06,49.06
903,16-10-2024,SKU0095,2,90.92,181.84
904,13-10-2024,SKU0018,1,26.86,26.86
905,29-10-2024,SKU0021,1,72.3,72.3
906,21-09-2024,SKU0015,2,74.01,148.02
907,06-10-2024,SKU0059,1,31.02,31.02
908,07-11-2024,SKU0095,1,10.55,10.55
909,07-10-2024,SKU0074,1,69.8,69.8
910,19-09-2024,SKU0006,1,65.55,65.55
911,27-10-2024,SKU0024,1,68.47,68.47
912,15-11-2024,SKU0097,1,24.08,24.08
913,05-11-2024,SKU0060,2,64.34,128.68
914,30-10-2024,SKU0028,2,58.75,117.5
915,10-11-2024,SKU0092,2,50.73,101.46
916,20-09-2024,SKU0074,2,79.92,159.84
917,10-10-2024,SKU0023,1,44.95,44.95
918,23-09-2024,SKU0079,2,41.79,83.58
919,10-10-2024,SKU0046,1,58.69,58.69
920,07-11-2024,SKU0037,2,94.98,189.96
921,27-09-2024,SKU0014,1,40.98,40.98
922,18-09-2024,SKU0048,1,50.08,50.08
923,10-11-2024,SKU0078,2,33.97,67.94
924,30-10-2024,SKU0071,1,71.17,71.17
925,27-10-2024,SKU0036,1,42.77,42.77
926,22-09-2024,SKU0082,2,72.34,144.68
927,23-09-2024,SKU0060,1,23.11,23.11
928,24-10-2024,SKU0054,1,33.74,33.74
929,04-10-2024,SKU0079,2,28.57,57.14
930,31-10-2024,SKU0063,1,79.97,79.97
931,25-09-2024,SKU0097,2,18.06,36.12
932,08-11-2024,SKU0048,1,32.68,32.68
933,14-10-2024,SKU0022,1,55.67,55.67
934,05-10-2024,SKU0043,2,17.9,35.8
935,20-09-2024,SKU0041,2,10.99,21.98
936,20-09-2024,SKU0017,2,72.2,144.4
937,29-09-2024,SKU0063,1,65.22,65.22
938,14-10-2024,SKU0090,1,10.76,10.76
939,12-11-2024,SKU0079,2,14.37,28.74
940,27-09-2024,SKU0018,1,29.74,29.74
941,08-11-2024,SKU0072,2,91.56,183.12
942,18-09-2024,SKU0003,2,68.75,137.5
943,22-09-2024,SKU0054,2,82.45,164.9
944,28-09-2024,SKU0014,1,78.35,78.35
945,10-11-2024,SKU0034,2,98.47,196.94
946,26-10-2024,SKU0097,1,95.51,95.51
947,23-10-2024,SKU0001,1,16.06,16.06
948,11-11-2024,SKU0048,1,12.04,12.04
949,10-10-2024,SKU0099,2,54.74,109.48
950,07-11-2024,SKU0010,1,34.46,34.46
951,10-11-2024,SKU0083,1,55.41,55.41
952,15-11-2024,SKU0011,1,18.16,18.16
953,16-11-2024,SKU0099,2,91.8,183.6
954,25-09-2024,SKU0066,1,79.67,79.67
955,12-10-2024,SKU0003,2,59.69,119.38
956,20-09-2024,SKU0015,2,51.86,103.72
957,27-10-2024,SKU0059,2,52.16,104.32
958,30-10-2024,SKU0064,1,65.48,65.48
959,20-09-2024,SKU0047,2,59.08,118.16
960,04-11-2024,SKU0092,1,53.4,53.4
961,07-11-2024,SKU0002,1,71.13,71.13
962,20-10-2024,SKU0030,2,78.85,157.7
963,08-10-2024,SKU0038,1,67.87,67.87
964,29-09-2024,SKU0005,1,45.22,45.22
965,01-10-2024,SKU0006,2,47.29,94.58
966,26-10-2024,SKU0005,1,18.87,18.87
967,24-10-2024,SKU0012,1,47.31,47.31
968,27-10-2024,SKU0004,2,80.72,161.44
969,09-11-2024,SKU0024,1,15.98,15.98
970,29-10-2024,SKU0025,1,25.8,25.8
971,10-11-2024,SKU0026,2,85.84,171.68
972,30-10-2024,SKU0055,2,61.12,122.24
973,08-11-2024,SKU0046,2,70.41,140.82
974,11-11-2024,SKU0046,2,38.94,77.88
975,18-09-2024,SKU0043,1,53.99,53.99
976,18-09-2024,SKU0060,1,78.54,78.54
977,29-10-2024,SKU0033,1,88.84,88.84
978,24-09-2024,SKU0021,2,97.68,195.36
979,24-10-2024,SKU0087,2,86.59,173.18
980,04-10-2024,SKU0037,1,16.07,16.07
981,09-11-2024,SKU0012,2,40.9,81.8
982,15-10-2024,SKU0021,2,77.4,154.8
983,27-09-2024,SKU0013,2,47.62,95.24
984,11-11-2024,SKU0033,1,49.27,49.27
985,22-09-2024,SKU0070,1,81.49,81.49
986,25-09-2024,SKU0076,2,85.01,170.02
987,08-10-2024,SKU0061,1,81.23,81.23
988,01-11-2024,SKU0030,2,41.92,83.84
989,06-11-2024,SKU0037,2,30.52,61.04
990,11-10-2024,SKU0082,1,42.29,42.29
991,13-11-2024,SKU0016,2,73.12,146.24
992,17-10-2024,SKU0045,1,42.82,42.82
993,07-10-2024,SKU0071,2,14.98,29.96
994,24-10-2024,SKU0001,2,82.07,164.14
995,07-11-2024,SKU0053,1,15.71,15.71
996,05-10-2024,SKU0028,2,99.65,199.3
997,26-09-2024,SKU0053,2,87.54,175.08
998,01-11-2024,SKU0044,2,96.07,192.14
999,23-10-2024,SKU0067,1,84.99,84.99
1000,28-09-2024,SKU0039,2,19.1,38.2
1001,05-10-2024,SKU0010,1,47.69,47.69
1002,16-11-2024,SKU0051,2,91.71,183.42
1003,18-09-2024,SKU0014,1,18.18,18.18
1004,01-10-2024,SKU0079,2,37.47,74.94
1005,24-10-2024,SKU0006,2,52.04,104.08
1006,24-09-2024,SKU0039,2,50.49,100.98
1007,01-11-2024,SKU0080,1,94.95,94.95
1008,21-10-2024,SKU0082,2,45.56,91.12
1009,24-10-2024,SKU0099,2,31.51,63.02
1010,29-10-2024,SKU0048,1,50.04,50.04
1011,16-10-2024,SKU0025,2,45.64,91.28
1012,25-09-2024,SKU0097,2,66.1,132.2
1013,16-10-2024,SKU0033,1,99.47,99.47
1014,04-11-2024,SKU0083,1,59.63,59.63
1015,05-10-2024,SKU0075,2,51.6,103.2
1016,15-10-2024,SKU0067,2,63.45,126.9
1017,18-09-2024,SKU0065,2,98.18,196.36
1018,14-10-2024,SKU0040,2,66.23,132.46
1019,24-09-2024,SKU0025,2,21.06,42.12
1020,11-10-2024,SKU0057,2,92.14,184.28
1021,26-09-2024,SKU0032,1,63.17,63.17
1022,08-10-2024,SKU0046,2,24.23,48.46
1023,21-10-2024,SKU0100,2,30.74,61.48
1024,28-10-2024,SKU0004,1,20.85,20.85
1025,10-10-2024,SKU0023,1,96.47,96.47
1026,12-10-2024,SKU0080,2,16.38,32.76
1027,17-10-2024,SKU0075,1,78.8,78.8
1028,09-10-2024,SKU0022,1,40.39,40.39
1029,18-09-2024,SKU0033,1,17.3,17.3
1030,14-11-2024,SKU0041,1,49.05,49.05
1031,25-10-2024,SKU0062,1,10.02,10.02
1032,19-10-2024,SKU0038,1,83.55,83.55
1033,10-10-2024,SKU0056,1,58.77,58.77
1034,28-09-2024,SKU0063,1,50.66,50.66
1035,23-10-2024,SKU0077,2,84.63,169.26
1036,25-09-2024,SKU0085,1,56.74,56.74
1037,30-10-2024,SKU0076,1,63.58,63.58
1038,29-10-2024,SKU0055,2,83.33,166.66
1039,30-10-2024,SKU0051,2,74.85,149.7
1040,19-09-2024,SKU0090,1,69.31,69.31
1041,30-10-2024,SKU0065,2,73.37,146.74
1042,09-10-2024,SKU0057,2,33.67,67.34
1043,10-10-2024,SKU0086,1,20.55,20.55
1044,19-10-2024,SKU0027,1,66.04,66.04
1045,16-10-2024,SKU0057,2,30.16,60.32
1046,24-10-2024,SKU0055,1,14.29,14.29
1047,29-10-2024,SKU0096,2,32.89,65.78
1048,18-09-2024,SKU0072,1,74.82,74.82
1049,26-10-2024,SKU0098,1,73.76,73.76
1050,08-10-2024,SKU0082,1,91.29,91.29
1051,27-09-2024,SKU0004,2,70.77,141.54
1052,14-11-2024,SKU0065,1,49.58,49.58
1053,28-09-2024,SKU0056,2,33.44,66.88
1054,05-10-2024,SKU0053,2,78.26,156.52
1055,06-10-2024,SKU0044,2,47.08,94.16
1056,10-11-2024,SKU0016,1,83.39,83.39
1057,25-09-2024,SKU0094,2,86.65,173.3
1058,29-10-2024,SKU0023,1,41.64,41.64
1059,13-11-2024,SKU0031,1,40.94,40.94
1060,04-10-2024,SKU0028,2,92.23,184.46
1061,27-10-2024,SKU0050,2,45.75,91.5
1062,02-11-2024,SKU0016,1,73.61,73.61
1063,09-11-2024,SKU0041,2,44,88
1064,04-10-2024,SKU0009,2,75.82,151.64
1065,26-10-2024,SKU0002,1,25.62,25.62
1066,22-10-2024,SKU0043,2,85.23,170.46
1067,13-10-2024,SKU0066,1,98.48,98.48
1068,29-09-2024,SKU0096,1,78.92,78.92
1069,02-11-2024,SKU0080,1,42.32,42.32
1070,24-09-2024,SKU0077,1,59.97,59.97
1071,03-11-2024,SKU0049,1,70.26,70.26
1072,29-10-2024,SKU0091,1,27.36,27.36
1073,09-10-2024,SKU0095,1,35.46,35.46
1074,10-11-2024,SKU0097,1,82.16,82.16
1075,14-11-2024,SKU0021,1,95.08,95.08
1076,29-09-2024,SKU0019,1,34.51,34.51
1077,23-09-2024,SKU0057,2,23.28,46.56
1078,05-11-2024,SKU0077,2,98.35,196.7
1079,26-10-2024,SKU0060,2,38.8,77.6
1080,18-09-2024,SKU0019,1,80.06,80.06
1081,19-09-2024,SKU0099,1,44.11,44.11
1082,28-10-2024,SKU0064,2,95.42,190.84
1083,25-10-2024,SKU0035,1,63.96,63.96
1084,09-10-2024,SKU0033,1,47.36,47.36
1085,15-11-2024,SKU0067,2,26.05,52.1
1086,23-09-2024,SKU0085,1,33,33
1087,20-09-2024,SKU0087,2,87.13,174.26
1088,08-11-2024,SKU0048,2,15.13,30.26
1089,10-11-2024,SKU0060,2,24.12,48.24
1090,24-09-2024,SKU0045,1,27.34,27.34
1091,18-10-2024,SKU0075,1,16.36,16.36
1092,05-10-2024,SKU0068,2,71.71,143.42
1093,09-11-2024,SKU0068,2,98.31,196.62
1094,28-09-2024,SKU0015,1,22.53,22.53
1095,12-11-2024,SKU0092,2,81.9,163.8
1096,26-09-2024,SKU0100,2,25.89,51.78
1097,30-09-2024,SKU0072,1,97.64,97.64
1098,13-10-2024,SKU0088,1,55.63,55.63
1099,30-10-2024,SKU0098,2,86.28,172.56
1100,07-10-2024,SKU0015,1,25.35,25.35
1101,06-10-2024,SKU0023,1,89.67,89.67
1102,12-11-2024,SKU0060,2,17.35,34.7
1103,20-09-2024,SKU0091,2,12.06,24.12
1104,05-10-2024,SKU0014,1,73.81,73.81
1105,15-10-2024,SKU0002,1,19.59,19.59
1106,23-09-2024,SKU0099,1,87.92,87.92
1107,08-11-2024,SKU0043,1,65.91,65.91
1108,19-10-2024,SKU0071,1,39.79,39.79
1109,24-09-2024,SKU0016,1,34.95,34.95
1110,27-09-2024,SKU0086,1,17.37,17.37
1111,19-10-2024,SKU0028,2,71.8,143.6
1112,11-10-2024,SKU0032,2,92.53,185.06
1113,19-10-2024,SKU0071,1,78.11,78.11
